user,catg,delta_times
643,21737,1.0
643,21760,1.0
643,21667,1.0
643,21718,1.0
643,21944,1.0
643,21668,1.0
644,21933,17.0
644,21898,4.0
644,21779,1.0
644,21671,1.0
644,21748,1.0
644,21630,1.0
644,21753,8.0
644,21615,1.0
644,21688,1.0
644,21727,2.0
644,21718,1.0
645,21659,1.0
645,21635,5.0
645,21928,2.0
645,21786,1.0
645,21713,1.0
645,21666,3.0
645,21757,1.0
646,21938,2.0
646,21914,1.0
646,21862,1.0
646,21635,20.0
646,21715,1.0
646,21609,3.0
646,21770,2.0
646,21688,1.0
646,21727,3.0
646,21840,1.0
646,21763,2.0
646,21881,1.0
646,21733,1.0
646,21890,1.0
646,21892,1.0
647,21825,1.0
648,21844,1.0
648,21630,3.0
648,21635,5.0
648,21720,1.0
648,21666,4.0
648,21879,2.0
648,21899,1.0
648,21886,3.0
648,21763,2.0
648,21815,1.0
648,21693,1.0
648,21944,2.0
648,21703,1.0
648,21771,1.0
648,21934,1.0
648,21784,1.0
648,21754,1.0
648,21841,1.0
648,21727,1.0
648,21807,1.0
649,21733,1.0
649,21688,4.0
649,21635,31.0
649,21630,6.0
649,21944,7.0
649,21713,2.0
649,21757,2.0
649,21933,1.0
649,21693,2.0
649,21752,1.0
649,21710,3.0
649,21934,1.0
649,21871,1.0
649,21914,1.0
649,21815,1.0
649,21848,1.0
649,21862,1.0
650,21757,1.0
650,21741,1.0
650,21944,1.0
650,21871,5.0
650,21666,1.0
651,21667,1.0
651,21635,5.0
651,21835,2.0
651,21666,1.0
651,21739,1.0
651,21890,4.0
651,21637,1.0
651,21753,1.0
651,21886,4.0
651,21737,2.0
651,21928,1.0
651,21848,1.0
651,21879,1.0
652,21609,1.0
652,21753,4.0
652,21944,8.0
652,21886,5.0
652,21632,2.0
652,21635,6.0
652,21630,3.0
652,21890,2.0
652,21688,2.0
652,21820,1.0
652,21848,2.0
652,21763,2.0
652,21752,1.0
652,21710,1.0
652,21727,1.0
652,21835,2.0
652,21879,1.0
652,21748,1.0
652,21666,2.0
652,21798,1.0
652,21899,1.0
653,21609,1.0
653,21690,1.0
653,21635,3.0
653,21835,1.0
653,21944,2.0
654,21733,3.0
654,21886,3.0
654,21678,1.0
654,21769,1.0
655,21823,1.0
655,21840,6.0
655,21792,3.0
655,21737,3.0
655,21906,1.0
655,21688,1.0
655,21944,2.0
655,21609,16.0
655,21635,4.0
655,21848,1.0
655,21778,1.0
655,21886,3.0
655,21779,1.0
655,21681,1.0
655,21913,1.0
655,21918,16.0
655,21678,7.0
655,21898,6.0
655,21621,2.0
655,21675,2.0
655,21826,2.0
655,21896,1.0
655,21933,2.0
655,21763,3.0
655,21654,1.0
655,21696,3.0
655,21733,2.0
655,21815,1.0
655,21936,2.0
655,21642,3.0
655,21843,1.0
655,21697,2.0
655,21836,1.0
655,21892,1.0
655,21875,1.0
655,21925,1.0
655,21732,1.0
655,21750,1.0
655,21879,1.0
655,21891,1.0
655,21787,1.0
656,21898,1.0
656,21688,4.0
656,21637,1.0
656,21635,1.0
656,21886,3.0
656,21944,5.0
656,21783,3.0
656,21647,1.0
656,21652,1.0
656,21739,2.0
657,21739,36.0
657,21642,1.0
657,21899,3.0
657,21934,62.0
657,21815,33.0
657,21625,1.0
657,21944,13.0
657,21787,1.0
657,21823,4.0
657,21933,6.0
657,21638,4.0
657,21635,12.0
657,21720,5.0
657,21688,3.0
657,21771,1.0
657,21713,4.0
657,21886,1.0
657,21892,3.0
657,21909,1.0
657,21763,1.0
657,21786,1.0
657,21835,5.0
657,21874,1.0
657,21733,1.0
657,21737,2.0
657,21608,1.0
657,21681,1.0
657,21728,1.0
657,21890,2.0
657,21707,1.0
657,21891,1.0
657,21774,1.0
657,21619,1.0
657,21906,1.0
657,21667,3.0
657,21662,1.0
657,21609,1.0
657,21913,1.0
657,21741,1.0
658,21886,2.0
658,21820,2.0
658,21753,1.0
658,21928,1.0
658,21848,1.0
658,21609,1.0
659,21666,2.0
659,21635,9.0
659,21871,4.0
659,21891,3.0
659,21718,1.0
659,21753,25.0
659,21944,2.0
659,21786,2.0
659,21820,1.0
659,21630,1.0
659,21763,1.0
659,21934,1.0
659,21688,1.0
659,21779,2.0
659,21790,1.0
659,21787,1.0
659,21733,1.0
659,21783,1.0
660,21718,1.0
660,21635,2.0
660,21944,2.0
661,21635,1.0
662,21739,15.0
662,21753,39.0
662,21806,1.0
662,21639,1.0
662,21944,2.0
662,21918,3.0
662,21630,1.0
662,21609,1.0
662,21645,1.0
662,21888,1.0
662,21879,1.0
662,21757,1.0
662,21635,2.0
662,21914,3.0
662,21863,1.0
662,21765,1.0
662,21748,20.0
662,21615,1.0
662,21678,1.0
663,21944,1.0
663,21723,2.0
663,21934,1.0
663,21733,1.0
663,21899,2.0
663,21771,1.0
663,21713,1.0
663,21798,1.0
663,21857,1.0
664,21713,4.0
664,21666,6.0
664,21886,1.0
664,21641,2.0
664,21899,1.0
664,21802,1.0
664,21739,1.0
664,21820,3.0
664,21638,2.0
664,21619,1.0
664,21733,1.0
664,21635,1.0
664,21842,1.0
664,21786,1.0
664,21807,1.0
665,21609,2.0
665,21713,2.0
665,21705,3.0
665,21886,1.0
665,21635,6.0
665,21763,1.0
665,21732,1.0
665,21898,3.0
665,21621,1.0
665,21727,1.0
665,21740,1.0
666,21739,2.0
666,21836,2.0
666,21609,1.0
666,21635,1.0
666,21907,1.0
666,21666,2.0
666,21680,2.0
667,21630,2.0
667,21635,1.0
667,21820,1.0
667,21787,2.0
667,21881,1.0
667,21609,1.0
667,21757,1.0
668,21763,1.0
668,21667,1.0
668,21823,1.0
669,21739,124.0
669,21635,6.0
669,21835,4.0
669,21688,2.0
669,21652,1.0
669,21944,3.0
669,21886,1.0
669,21843,1.0
669,21914,1.0
669,21681,1.0
669,21752,1.0
669,21784,2.0
669,21940,1.0
669,21666,1.0
669,21619,1.0
670,21944,3.0
670,21630,1.0
670,21635,1.0
671,21714,1.0
671,21678,1.0
671,21635,7.0
671,21688,2.0
671,21741,1.0
671,21710,1.0
671,21779,1.0
671,21813,1.0
671,21914,2.0
671,21797,1.0
671,21798,1.0
671,21753,4.0
671,21817,1.0
671,21874,2.0
671,21934,1.0
671,21619,1.0
671,21731,2.0
671,21875,1.0
671,21697,1.0
671,21733,1.0
671,21842,1.0
671,21645,1.0
671,21666,1.0
672,21886,7.0
672,21752,1.0
672,21817,1.0
672,21678,1.0
672,21820,1.0
672,21630,2.0
672,21635,2.0
672,21899,1.0
672,21748,1.0
672,21934,1.0
672,21668,1.0
672,21727,1.0
673,21609,2.0
673,21752,1.0
674,21857,8.0
674,21609,6.0
674,21944,1.0
674,21697,2.0
674,21783,1.0
674,21720,1.0
674,21918,3.0
674,21641,1.0
674,21815,1.0
674,21835,1.0
675,21944,7.0
675,21763,1.0
675,21886,4.0
675,21842,1.0
675,21666,2.0
675,21928,1.0
675,21733,1.0
675,21719,1.0
675,21630,2.0
676,21944,7.0
676,21879,1.0
676,21733,1.0
676,21645,3.0
676,21710,1.0
676,21753,1.0
677,21944,2.0
677,21635,2.0
677,21841,1.0
677,21708,1.0
677,21835,1.0
677,21666,1.0
677,21820,1.0
677,21783,1.0
678,21931,11.0
678,21666,2.0
678,21886,1.0
678,21835,2.0
678,21786,4.0
678,21890,1.0
678,21862,1.0
678,21636,1.0
678,21748,2.0
679,21640,1.0
679,21944,3.0
679,21639,1.0
680,21842,4.0
680,21835,3.0
680,21752,1.0
680,21630,1.0
680,21640,1.0
680,21635,2.0
680,21772,2.0
680,21666,1.0
680,21944,1.0
680,21681,1.0
680,21829,1.0
680,21798,1.0
680,21774,1.0
681,21944,13.0
681,21730,1.0
681,21805,1.0
682,21609,2.0
682,21886,7.0
682,21820,1.0
682,21914,1.0
682,21933,3.0
682,21635,3.0
682,21918,3.0
682,21786,1.0
682,21782,1.0
682,21666,1.0
682,21825,1.0
682,21836,1.0
682,21678,1.0
682,21694,1.0
682,21834,1.0
682,21630,1.0
683,21635,12.0
683,21835,2.0
683,21891,1.0
683,21667,3.0
683,21638,3.0
683,21757,3.0
683,21763,1.0
683,21934,1.0
683,21688,10.0
683,21630,5.0
683,21752,1.0
683,21609,2.0
683,21641,1.0
683,21913,2.0
683,21881,1.0
683,21879,2.0
683,21928,1.0
683,21756,1.0
683,21944,3.0
683,21825,2.0
683,21771,2.0
683,21631,1.0
683,21914,2.0
683,21697,1.0
683,21733,1.0
684,21739,2.0
684,21859,3.0
684,21934,1.0
684,21667,1.0
684,21707,1.0
684,21678,11.0
684,21762,10.0
684,21836,1.0
684,21619,2.0
684,21890,2.0
684,21710,1.0
684,21748,1.0
684,21817,1.0
684,21903,1.0
685,21944,11.0
685,21728,1.0
685,21791,2.0
685,21765,1.0
685,21886,1.0
685,21659,1.0
685,21652,1.0
685,21635,1.0
685,21753,4.0
685,21857,1.0
685,21727,1.0
685,21923,1.0
685,21914,2.0
685,21898,1.0
685,21739,1.0
685,21759,1.0
685,21601,1.0
686,21635,6.0
686,21779,1.0
687,21933,170.0
687,21688,67.0
687,21635,10.0
687,21696,1.0
687,21862,1.0
687,21645,2.0
688,21625,4.0
688,21820,3.0
688,21733,1.0
688,21860,1.0
688,21666,3.0
688,21779,1.0
688,21886,1.0
688,21835,1.0
688,21669,1.0
688,21758,1.0
688,21927,1.0
688,21891,1.0
688,21695,1.0
689,21642,1.0
689,21609,1.0
689,21779,1.0
689,21718,3.0
689,21886,5.0
689,21934,2.0
689,21635,2.0
689,21892,1.0
689,21890,2.0
689,21786,1.0
689,21933,1.0
689,21739,2.0
689,21841,2.0
689,21944,2.0
689,21688,1.0
689,21928,1.0
689,21809,1.0
690,21609,1.0
690,21779,2.0
691,21739,5.0
691,21857,2.0
691,21678,1.0
691,21826,1.0
691,21944,1.0
692,21642,1.0
692,21862,1.0
692,21786,1.0
692,21635,1.0
692,21718,1.0
692,21892,1.0
692,21688,1.0
692,21840,1.0
692,21737,1.0
692,21944,1.0
692,21697,1.0
693,21913,1.0
693,21666,5.0
693,21783,6.0
693,21635,11.0
693,21731,1.0
693,21879,1.0
693,21665,1.0
693,21944,3.0
693,21914,1.0
693,21763,1.0
693,21688,1.0
693,21918,3.0
693,21875,1.0
693,21609,4.0
693,21892,1.0
693,21786,1.0
693,21831,1.0
693,21757,1.0
694,21645,1.0
694,21871,51.0
694,21688,3.0
694,21686,1.0
694,21820,2.0
694,21630,2.0
694,21840,2.0
694,21690,2.0
694,21890,2.0
694,21933,9.0
694,21609,3.0
694,21733,2.0
694,21848,1.0
694,21886,3.0
694,21717,3.0
694,21653,5.0
694,21898,1.0
694,21748,1.0
694,21654,1.0
694,21666,1.0
694,21753,1.0
694,21932,2.0
694,21879,1.0
694,21763,1.0
694,21635,1.0
695,21752,4.0
695,21933,1.0
695,21635,10.0
695,21934,4.0
695,21630,1.0
695,21678,1.0
695,21825,1.0
695,21783,1.0
695,21688,1.0
695,21670,1.0
696,21678,12.0
696,21779,1.0
696,21842,9.0
696,21888,6.0
696,21769,7.0
696,21820,8.0
696,21892,3.0
696,21737,2.0
696,21933,123.0
696,21758,39.0
696,21799,29.0
696,21635,45.0
696,21886,6.0
696,21739,1.0
696,21688,44.0
696,21783,2.0
696,21709,10.0
696,21609,3.0
696,21936,1.0
696,21696,1.0
696,21642,1.0
696,21748,1.0
696,21639,1.0
696,21934,16.0
696,21836,6.0
696,21693,1.0
696,21752,1.0
696,21731,4.0
696,21645,5.0
696,21942,5.0
696,21798,3.0
696,21844,1.0
696,21753,45.0
696,21914,4.0
696,21806,9.0
696,21898,1.0
696,21879,2.0
696,21686,1.0
696,21939,13.0
696,21640,1.0
696,21803,2.0
696,21840,1.0
696,21857,1.0
696,21675,1.0
696,21673,2.0
696,21890,1.0
696,21786,3.0
696,21629,3.0
696,21692,2.0
696,21718,1.0
696,21790,2.0
696,21654,1.0
696,21671,1.0
696,21815,3.0
696,21770,1.0
696,21825,1.0
696,21761,1.0
696,21906,3.0
696,21713,1.0
697,21829,2.0
697,21898,3.0
697,21918,4.0
697,21856,5.0
697,21933,12.0
697,21944,5.0
697,21639,1.0
697,21718,1.0
697,21652,3.0
697,21681,2.0
697,21737,1.0
697,21896,1.0
697,21862,1.0
697,21811,1.0
697,21633,1.0
697,21748,1.0
697,21697,1.0
697,21618,1.0
698,21737,1.0
698,21886,1.0
698,21733,1.0
698,21748,1.0
698,21944,1.0
698,21710,1.0
699,21609,1.0
699,21944,2.0
699,21728,1.0
699,21639,1.0
699,21635,3.0
699,21697,1.0
699,21749,1.0
699,21741,1.0
699,21782,1.0
699,21659,2.0
699,21843,1.0
699,21875,1.0
699,21765,1.0
699,21764,1.0
700,21753,4.0
700,21933,2.0
700,21886,1.0
700,21678,3.0
700,21856,2.0
700,21772,1.0
700,21720,1.0
700,21635,1.0
700,21769,1.0
701,21899,1.0
701,21638,3.0
701,21934,2.0
701,21724,1.0
701,21666,5.0
701,21879,3.0
701,21848,1.0
701,21820,1.0
701,21763,2.0
701,21748,1.0
701,21752,2.0
701,21630,1.0
701,21842,1.0
701,21778,3.0
701,21615,1.0
701,21721,1.0
702,21934,1.0
702,21847,1.0
702,21879,1.0
702,21635,10.0
702,21899,1.0
702,21757,1.0
703,21898,4.0
703,21842,1.0
703,21630,1.0
703,21635,3.0
703,21871,1.0
703,21748,1.0
703,21944,1.0
703,21918,1.0
704,21886,2.0
705,21688,1.0
705,21918,1.0
705,21871,1.0
705,21635,3.0
705,21944,3.0
705,21744,1.0
705,21718,1.0
705,21619,1.0
705,21850,1.0
705,21936,1.0
706,21666,1.0
706,21779,1.0
706,21934,12.0
706,21635,6.0
706,21609,3.0
706,21848,1.0
706,21784,1.0
706,21886,1.0
706,21709,1.0
706,21621,1.0
706,21840,1.0
706,21933,1.0
707,21635,6.0
707,21666,2.0
707,21727,4.0
707,21896,2.0
707,21835,6.0
707,21774,1.0
707,21757,1.0
707,21928,1.0
707,21891,1.0
707,21770,1.0
707,21899,1.0
708,21739,13.0
708,21727,1.0
708,21635,6.0
708,21783,1.0
708,21815,1.0
708,21630,1.0
708,21753,2.0
708,21835,1.0
708,21820,1.0
708,21944,2.0
708,21879,1.0
708,21819,1.0
708,21645,1.0
708,21797,1.0
709,21914,1.0
709,21757,1.0
710,21740,1.0
710,21944,3.0
710,21753,2.0
710,21934,1.0
710,21635,1.0
710,21779,1.0
710,21681,1.0
710,21862,1.0
710,21718,1.0
710,21932,1.0
710,21748,1.0
710,21609,1.0
711,21843,1.0
711,21898,38.0
711,21779,3.0
711,21723,8.0
711,21635,6.0
711,21601,3.0
711,21782,1.0
711,21768,9.0
711,21678,3.0
711,21753,8.0
711,21932,2.0
711,21741,1.0
711,21696,1.0
711,21757,1.0
712,21886,3.0
712,21944,5.0
712,21879,1.0
712,21635,3.0
712,21681,1.0
712,21899,2.0
712,21783,1.0
712,21811,1.0
713,21918,3.0
713,21944,10.0
713,21763,1.0
713,21829,1.0
713,21637,2.0
713,21886,2.0
713,21635,4.0
713,21739,3.0
713,21641,2.0
713,21718,1.0
713,21779,1.0
713,21783,1.0
713,21934,1.0
713,21630,1.0
713,21666,1.0
714,21666,1.0
714,21635,4.0
714,21764,1.0
714,21753,5.0
714,21772,1.0
714,21723,4.0
714,21623,1.0
714,21675,1.0
714,21638,2.0
714,21727,2.0
714,21810,1.0
714,21659,1.0
714,21688,3.0
714,21940,1.0
714,21733,1.0
714,21944,2.0
714,21787,1.0
715,21635,1.0
715,21609,1.0
716,21641,1.0
716,21835,2.0
717,21934,3.0
717,21815,3.0
717,21905,4.0
717,21891,2.0
717,21666,3.0
717,21635,3.0
717,21710,1.0
717,21688,3.0
717,21899,4.0
717,21620,1.0
717,21933,1.0
717,21869,1.0
717,21913,1.0
717,21739,3.0
717,21667,1.0
717,21857,1.0
718,21609,2.0
718,21696,1.0
718,21782,1.0
718,21733,1.0
718,21944,1.0
719,21886,1.0
719,21619,1.0
719,21641,2.0
719,21913,8.0
719,21833,1.0
719,21733,1.0
719,21879,1.0
719,21932,2.0
719,21659,1.0
720,21635,5.0
720,21886,2.0
721,21918,3.0
721,21635,4.0
721,21933,14.0
721,21690,2.0
721,21688,3.0
721,21896,3.0
721,21944,10.0
721,21811,1.0
721,21815,1.0
721,21666,2.0
721,21886,2.0
721,21928,1.0
721,21841,1.0
721,21838,1.0
721,21914,1.0
721,21820,1.0
721,21630,2.0
721,21757,1.0
721,21748,2.0
721,21934,2.0
721,21609,1.0
721,21739,5.0
721,21913,1.0
722,21886,3.0
722,21914,2.0
722,21871,1.0
722,21902,1.0
722,21635,1.0
722,21670,1.0
722,21721,1.0
722,21779,1.0
722,21666,1.0
722,21907,1.0
723,21630,4.0
723,21896,1.0
723,21733,1.0
723,21621,1.0
723,21635,8.0
723,21933,4.0
723,21659,1.0
723,21944,2.0
723,21727,1.0
723,21886,5.0
723,21688,4.0
723,21666,2.0
723,21842,1.0
723,21798,1.0
723,21628,1.0
723,21678,1.0
723,21899,1.0
723,21922,1.0
723,21835,1.0
723,21790,1.0
723,21825,1.0
724,21944,1.0
724,21890,1.0
725,21896,2.0
725,21635,12.0
725,21933,1.0
725,21886,5.0
725,21862,1.0
725,21835,1.0
725,21688,1.0
725,21944,1.0
726,21944,2.0
726,21654,1.0
726,21783,1.0
726,21733,1.0
727,21666,2.0
727,21607,1.0
727,21907,1.0
727,21737,1.0
727,21688,1.0
727,21668,1.0
727,21635,4.0
727,21601,1.0
727,21754,1.0
727,21899,1.0
727,21748,1.0
727,21914,1.0
728,21944,1.0
728,21688,1.0
728,21609,1.0
729,21727,1.0
729,21763,2.0
729,21647,15.0
729,21754,1.0
729,21638,3.0
729,21666,3.0
729,21820,1.0
729,21635,2.0
729,21633,1.0
729,21671,4.0
729,21733,1.0
729,21630,1.0
730,21630,1.0
730,21875,1.0
730,21906,1.0
730,21770,3.0
730,21842,4.0
730,21815,1.0
730,21796,1.0
730,21635,5.0
730,21857,14.0
730,21666,4.0
730,21688,3.0
730,21799,2.0
730,21787,1.0
730,21645,1.0
730,21899,2.0
730,21733,1.0
730,21730,1.0
730,21771,1.0
730,21763,1.0
730,21862,3.0
730,21705,1.0
730,21619,1.0
730,21898,2.0
730,21914,1.0
730,21888,1.0
730,21879,1.0
730,21886,1.0
730,21764,1.0
731,21820,1.0
732,21787,3.0
732,21748,1.0
732,21759,1.0
732,21730,1.0
732,21635,2.0
732,21783,2.0
732,21913,1.0
732,21835,2.0
732,21720,1.0
732,21857,2.0
732,21733,3.0
732,21711,1.0
732,21680,2.0
732,21862,1.0
732,21609,1.0
732,21806,1.0
732,21921,2.0
732,21630,1.0
732,21856,2.0
732,21815,1.0
732,21688,1.0
732,21784,1.0
732,21914,1.0
732,21727,1.0
732,21671,1.0
732,21645,1.0
732,21710,1.0
733,21635,1.0
733,21914,2.0
733,21898,3.0
733,21779,1.0
733,21609,3.0
733,21932,3.0
733,21783,1.0
734,21842,1.0
734,21820,6.0
734,21688,1.0
734,21918,1.0
734,21635,2.0
734,21678,1.0
734,21753,4.0
734,21609,1.0
734,21647,1.0
734,21752,1.0
734,21905,1.0
734,21748,1.0
735,21752,2.0
735,21831,1.0
735,21886,1.0
735,21615,1.0
735,21786,1.0
735,21635,1.0
735,21753,1.0
735,21727,1.0
735,21804,1.0
735,21620,1.0
735,21640,2.0
735,21757,2.0
735,21934,1.0
735,21763,1.0
735,21659,1.0
736,21609,2.0
736,21678,1.0
736,21756,1.0
736,21896,3.0
737,21842,1.0
737,21843,2.0
737,21898,4.0
737,21757,1.0
737,21811,2.0
737,21713,1.0
737,21666,3.0
737,21635,1.0
737,21944,4.0
737,21928,1.0
737,21727,1.0
737,21697,1.0
737,21879,1.0
738,21836,1.0
738,21678,2.0
738,21638,1.0
738,21772,8.0
738,21715,1.0
738,21635,2.0
738,21688,4.0
738,21737,1.0
738,21886,1.0
738,21753,1.0
738,21898,1.0
739,21784,2.0
739,21733,1.0
739,21944,1.0
739,21741,2.0
739,21748,1.0
740,21871,4.0
740,21944,1.0
740,21769,1.0
741,21688,2.0
741,21925,1.0
741,21784,1.0
741,21842,3.0
741,21678,1.0
741,21638,2.0
741,21625,1.0
741,21834,1.0
741,21820,2.0
741,21686,1.0
741,21765,1.0
742,21609,9.0
742,21888,1.0
742,21898,5.0
742,21635,2.0
742,21886,3.0
742,21934,1.0
742,21688,2.0
743,21635,6.0
743,21727,1.0
743,21944,1.0
744,21609,9.0
744,21918,1.0
744,21720,1.0
744,21779,1.0
744,21886,1.0
744,21713,1.0
745,21913,1.0
746,21944,1.0
746,21834,1.0
746,21934,1.0
746,21640,1.0
746,21833,1.0
747,21753,22.0
747,21933,1.0
747,21818,1.0
747,21659,2.0
747,21862,1.0
748,21678,3.0
748,21842,9.0
748,21635,19.0
748,21609,2.0
748,21753,19.0
748,21728,1.0
748,21933,1.0
748,21688,2.0
748,21763,4.0
748,21720,1.0
748,21898,4.0
748,21918,22.0
748,21782,1.0
748,21934,9.0
748,21752,3.0
748,21670,2.0
748,21748,2.0
748,21811,1.0
748,21939,3.0
748,21885,1.0
748,21636,3.0
748,21783,1.0
748,21888,1.0
748,21666,1.0
748,21630,1.0
749,21753,7.0
749,21896,11.0
749,21752,1.0
749,21635,13.0
749,21914,2.0
749,21886,9.0
749,21688,2.0
749,21695,18.0
749,21934,4.0
749,21933,11.0
749,21855,1.0
749,21748,1.0
749,21918,1.0
749,21944,3.0
749,21620,1.0
749,21630,1.0
749,21727,1.0
750,21739,1.0
750,21886,3.0
750,21898,1.0
750,21635,1.0
750,21918,1.0
750,21770,1.0
751,21635,1.0
751,21609,1.0
752,21635,2.0
752,21783,4.0
752,21714,1.0
752,21835,2.0
752,21666,1.0
752,21640,1.0
753,21840,1.0
753,21933,24.0
753,21875,1.0
753,21914,2.0
753,21816,3.0
753,21710,2.0
753,21688,5.0
753,21862,1.0
753,21898,2.0
753,21678,1.0
753,21635,7.0
753,21899,1.0
753,21609,1.0
753,21886,1.0
754,21871,1.0
755,21753,3.0
755,21667,1.0
755,21934,1.0
755,21710,1.0
755,21630,2.0
755,21833,1.0
755,21609,2.0
755,21674,1.0
755,21728,1.0
756,21879,1.0
756,21928,1.0
756,21635,1.0
756,21713,1.0
756,21763,1.0
756,21615,1.0
756,21891,1.0
756,21835,1.0
757,21609,2.0
758,21875,1.0
758,21898,2.0
758,21779,1.0
758,21609,6.0
758,21867,3.0
758,21944,15.0
758,21862,1.0
758,21688,1.0
758,21674,1.0
758,21635,3.0
758,21756,1.0
758,21737,1.0
758,21820,1.0
758,21710,3.0
758,21711,2.0
758,21748,1.0
758,21815,1.0
758,21783,1.0
758,21753,1.0
758,21881,1.0
758,21842,1.0
759,21718,2.0
759,21798,1.0
759,21678,3.0
759,21918,36.0
759,21710,42.0
759,21688,1.0
759,21933,28.0
759,21635,3.0
759,21779,1.0
759,21749,1.0
759,21609,1.0
759,21753,3.0
759,21842,1.0
759,21913,1.0
760,21933,3.0
760,21630,1.0
760,21842,1.0
760,21932,9.0
760,21805,1.0
761,21836,1.0
761,21898,1.0
761,21888,1.0
761,21635,1.0
761,21688,6.0
761,21753,15.0
761,21886,3.0
761,21609,1.0
761,21784,1.0
762,21635,2.0
762,21688,4.0
762,21906,1.0
762,21754,1.0
762,21609,1.0
762,21798,1.0
762,21881,1.0
762,21944,2.0
763,21833,1.0
763,21779,1.0
763,21642,2.0
763,21770,1.0
763,21635,2.0
764,21899,4.0
764,21892,5.0
764,21635,5.0
764,21857,2.0
764,21842,2.0
764,21836,3.0
764,21753,1.0
765,21753,1.0
765,21671,3.0
765,21718,3.0
765,21815,1.0
765,21842,1.0
765,21739,1.0
765,21688,1.0
765,21899,2.0
765,21740,1.0
765,21879,1.0
765,21765,1.0
765,21944,1.0
766,21753,3.0
766,21688,1.0
766,21871,2.0
766,21739,5.0
766,21842,1.0
766,21819,1.0
766,21809,1.0
766,21815,1.0
766,21630,1.0
767,21748,1.0
767,21625,2.0
767,21842,1.0
767,21630,1.0
767,21645,1.0
767,21741,2.0
767,21898,1.0
768,21635,7.0
768,21645,5.0
768,21609,3.0
768,21899,2.0
768,21688,5.0
768,21944,6.0
768,21886,2.0
768,21630,2.0
768,21666,1.0
768,21914,1.0
768,21779,1.0
768,21640,1.0
769,21898,1.0
770,21609,1.0
770,21815,3.0
770,21635,3.0
770,21754,1.0
771,21820,1.0
771,21779,2.0
771,21842,2.0
771,21934,1.0
771,21642,1.0
771,21899,1.0
771,21815,1.0
771,21688,1.0
771,21635,1.0
771,21609,1.0
771,21879,1.0
771,21757,1.0
771,21763,1.0
771,21696,1.0
771,21933,1.0
772,21933,1.0
772,21739,1.0
773,21944,3.0
773,21609,1.0
773,21820,1.0
773,21666,1.0
773,21783,1.0
773,21779,1.0
773,21871,1.0
773,21733,1.0
773,21753,2.0
773,21630,1.0
773,21934,1.0
773,21842,1.0
774,21806,2.0
774,21765,2.0
774,21770,2.0
774,21678,1.0
774,21638,1.0
774,21666,1.0
774,21635,2.0
774,21933,4.0
774,21814,2.0
774,21836,1.0
774,21688,1.0
774,21892,2.0
774,21693,1.0
774,21914,1.0
775,21842,14.0
775,21741,1.0
775,21666,4.0
775,21737,1.0
776,21933,58.0
776,21862,35.0
776,21666,1.0
776,21607,1.0
776,21688,6.0
776,21645,1.0
776,21635,2.0
776,21630,2.0
776,21879,1.0
776,21791,1.0
776,21702,1.0
776,21790,1.0
776,21934,2.0
776,21892,2.0
776,21911,3.0
776,21806,1.0
776,21744,1.0
776,21874,1.0
776,21609,1.0
776,21739,2.0
776,21886,1.0
776,21898,1.0
776,21887,1.0
776,21742,1.0
776,21842,2.0
776,21914,2.0
776,21640,1.0
777,21635,2.0
777,21674,1.0
777,21752,1.0
