user,poi,delta_times
1259,10609,1.0
1259,20214,8.0
1259,11064,1.0
1259,9866,1.0
1260,14863,1.0
1260,18578,1.0
1260,8498,1.0
1260,11146,2.0
1260,10650,1.0
1260,9209,1.0
1260,20820,1.0
1260,14961,1.0
1260,19693,1.0
1260,7091,1.0
1260,14639,1.0
1260,14385,1.0
1260,17612,1.0
1260,11089,2.0
1260,11878,1.0
1260,14103,1.0
1260,11676,1.0
1260,8385,1.0
1260,15875,1.0
1260,14191,1.0
1261,11595,1.0
1261,19519,1.0
1261,8517,1.0
1261,18872,1.0
1261,15217,1.0
1261,8696,8.0
1261,16098,8.0
1261,20501,1.0
1261,18237,2.0
1261,15430,1.0
1261,18290,1.0
1261,13682,1.0
1261,12988,2.0
1261,9634,1.0
1261,7968,1.0
1261,7312,2.0
1261,21169,1.0
1261,7166,1.0
1261,7322,1.0
1261,18023,1.0
1261,11975,1.0
1261,8702,1.0
1261,18192,1.0
1261,14622,1.0
1262,12928,1.0
1262,17793,1.0
1262,14532,1.0
1263,17897,3.0
1263,8719,3.0
1263,9011,2.0
1263,18525,1.0
1263,15850,2.0
1263,21106,2.0
1263,20526,2.0
1263,20774,3.0
1263,13915,2.0
1263,8854,2.0
1263,17042,1.0
1263,17129,1.0
1263,10479,1.0
1263,20542,1.0
1263,21281,2.0
1263,14459,7.0
1263,10533,1.0
1263,20234,1.0
1263,8479,1.0
1263,9238,1.0
1263,15359,1.0
1263,21204,2.0
1263,12783,1.0
1263,11922,1.0
1264,6992,1.0
1264,8652,1.0
1265,7355,1.0
1265,18666,1.0
1265,20231,1.0
1265,17706,1.0
1265,11778,1.0
1266,14683,2.0
1266,20275,2.0
1266,11790,1.0
1266,21406,1.0
1266,18488,1.0
1266,18740,1.0
1266,11199,1.0
1266,12904,1.0
1266,12766,2.0
1266,18147,1.0
1266,9378,1.0
1266,7278,1.0
1266,16294,1.0
1266,18606,1.0
1266,10533,1.0
1267,9366,1.0
1267,8268,1.0
1267,20193,1.0
1267,21241,44.0
1267,18208,1.0
1267,17134,4.0
1267,10996,2.0
1267,9565,1.0
1267,12583,2.0
1267,16999,1.0
1267,14042,1.0
1267,16693,1.0
1267,9238,6.0
1267,19546,1.0
1267,12655,2.0
1267,12749,1.0
1267,19802,1.0
1267,18939,2.0
1267,7273,1.0
1267,8341,1.0
1267,18184,1.0
1267,12626,1.0
1268,7058,1.0
1268,7543,2.0
1268,7225,3.0
1268,10737,5.0
1268,8199,1.0
1268,12559,1.0
1268,14814,1.0
1268,19158,1.0
1268,20427,1.0
1268,11936,1.0
1268,17016,1.0
1268,17648,1.0
1268,11319,1.0
1268,21290,1.0
1268,19691,1.0
1268,15721,1.0
1268,21414,1.0
1268,12296,1.0
1268,19457,2.0
1268,16437,1.0
1269,19803,1.0
1269,11138,1.0
1269,9920,18.0
1269,11072,4.0
1269,12198,1.0
1269,20774,1.0
1269,16899,1.0
1269,19004,2.0
1269,8801,1.0
1269,19419,1.0
1269,19757,1.0
1269,17458,1.0
1269,9742,1.0
1269,18323,1.0
1269,14462,1.0
1269,14532,1.0
1269,7455,1.0
1270,13471,1.0
1270,7578,3.0
1270,20990,1.0
1270,16166,2.0
1270,13107,1.0
1270,8548,1.0
1270,14044,1.0
1270,7031,3.0
1270,18434,1.0
1270,11530,1.0
1270,16301,1.0
1270,12703,1.0
1270,13662,1.0
1270,14789,1.0
1270,20506,1.0
1270,10146,1.0
1270,10434,1.0
1271,19783,3.0
1271,21126,1.0
1271,16101,1.0
1271,7736,2.0
1271,19348,2.0
1271,20834,1.0
1271,21216,2.0
1271,8421,2.0
1271,21585,1.0
1271,7203,1.0
1271,7727,1.0
1271,11357,4.0
1271,10885,1.0
1271,16149,1.0
1272,16670,18.0
1272,7200,15.0
1272,11043,2.0
1272,14556,2.0
1272,13723,1.0
1272,18789,1.0
1273,9425,1.0
1273,9766,1.0
1273,7968,1.0
1273,7503,1.0
1273,15463,1.0
1273,13887,1.0
1273,20173,1.0
1274,9150,1.0
1274,12231,1.0
1274,10802,3.0
1274,14254,1.0
1275,8517,1.0
1275,21053,1.0
1275,14873,1.0
1275,11942,1.0
1275,12615,1.0
1275,21161,1.0
1275,11032,1.0
1276,19340,1.0
1276,16565,1.0
1276,16186,1.0
1276,19239,1.0
1276,12207,1.0
1276,20016,1.0
1276,18075,2.0
1276,19288,1.0
1277,16307,1.0
1277,9728,1.0
1277,9743,1.0
1277,12863,1.0
1277,7560,1.0
1277,20234,3.0
1277,12039,5.0
1277,12747,1.0
1277,18723,1.0
1277,14285,1.0
1277,9086,1.0
1277,11403,5.0
1277,14327,1.0
1277,12511,5.0
1277,16224,1.0
1277,9316,1.0
1277,11843,1.0
1277,12439,1.0
1277,16375,3.0
1277,8820,3.0
1277,9681,1.0
1277,9933,1.0
1277,20182,1.0
1277,16983,1.0
1277,8189,3.0
1277,16404,1.0
1277,9081,1.0
1277,15203,2.0
1277,20454,1.0
1277,10303,1.0
1277,11289,1.0
1277,15250,2.0
1277,12107,1.0
1277,14112,1.0
1277,9238,1.0
1277,17813,1.0
1277,16808,1.0
1277,8341,1.0
1277,8268,1.0
1277,7616,1.0
1277,20052,1.0
1277,19397,1.0
1277,12655,1.0
1277,20774,1.0
1277,7221,1.0
1277,17420,1.0
1277,9171,1.0
1277,7542,1.0
1278,20943,1.0
1278,13012,1.0
1278,14396,1.0
1278,14355,1.0
1278,15084,1.0
1278,8067,1.0
1279,18928,20.0
1279,13048,1.0
1279,13754,1.0
1279,19739,18.0
1280,13453,1.0
1280,14682,4.0
1280,20707,2.0
1280,15639,2.0
1280,8643,2.0
1280,15816,2.0
1280,20720,1.0
1280,8835,1.0
1280,8400,2.0
1280,9417,9.0
1280,15677,1.0
1280,7384,1.0
1280,13789,1.0
1280,17048,2.0
1280,16211,2.0
1280,10965,4.0
1280,20272,2.0
1280,8490,1.0
1280,12717,1.0
1280,11117,1.0
1280,11167,1.0
1280,20865,2.0
1280,12928,2.0
1280,14878,1.0
1280,11545,1.0
1280,9685,1.0
1280,16947,1.0
1280,20667,1.0
1280,11861,2.0
1280,11749,1.0
1280,19448,3.0
1280,20385,1.0
1280,19733,1.0
1280,8411,1.0
1280,7278,1.0
1281,18399,3.0
1281,16747,2.0
1281,17222,6.0
1281,9238,2.0
1281,20474,1.0
1281,9024,1.0
1281,21554,1.0
1281,8593,1.0
1281,12061,1.0
1281,8029,1.0
1281,10221,2.0
1281,10988,1.0
1281,20687,3.0
1281,16015,1.0
1281,14804,1.0
1281,9146,1.0
1281,19401,1.0
1281,21147,1.0
1281,17631,1.0
1281,15160,1.0
1281,20508,1.0
1281,13847,1.0
1281,7404,1.0
1281,19172,2.0
1281,20041,1.0
1281,17839,1.0
1281,13921,1.0
1281,19518,1.0
1281,9973,1.0
1281,13055,1.0
1281,11846,1.0
1281,18807,1.0
1282,9234,1.0
1282,8719,1.0
1282,14124,2.0
1282,10439,1.0
1282,14459,2.0
1282,11126,1.0
1282,10509,1.0
1282,10003,1.0
1282,19757,1.0
1283,9488,1.0
1283,21558,1.0
1283,21063,2.0
1283,15508,1.0
1283,20179,1.0
1283,13730,1.0
1283,16340,1.0
1283,19532,1.0
1283,16376,2.0
1283,8587,4.0
1283,7943,1.0
1283,17873,3.0
1283,8250,2.0
1283,18041,1.0
1283,7207,1.0
1283,18311,1.0
1284,15293,1.0
1284,18991,1.0
1284,10635,1.0
1284,11066,1.0
1285,8787,2.0
1285,9882,2.0
1285,14601,10.0
1285,12399,16.0
1285,13085,8.0
1285,14257,9.0
1285,12988,1.0
1285,17152,1.0
1285,18855,1.0
1285,10478,2.0
1285,7968,2.0
1285,14871,1.0
1285,18637,1.0
1285,9873,2.0
1285,17618,1.0
1285,8782,1.0
1285,16178,1.0
1285,15680,1.0
1285,20168,1.0
1285,11797,1.0
1285,8236,1.0
1285,8331,2.0
1285,15987,8.0
1285,14638,1.0
1285,20191,3.0
1285,14300,1.0
1285,9650,1.0
1285,13471,1.0
1285,14046,2.0
1285,8292,2.0
1285,15503,1.0
1285,12375,1.0
1285,9741,2.0
1286,16126,2.0
1286,16747,1.0
1286,15816,1.0
1286,19961,1.0
1286,9191,1.0
1286,8374,1.0
1286,13590,1.0
1286,18399,1.0
1286,8820,1.0
1286,10076,1.0
1286,7473,1.0
1286,14948,1.0
1286,11415,1.0
1286,13342,1.0
1286,8189,1.0
1286,10303,1.0
1286,16591,1.0
1286,9238,1.0
1286,21268,1.0
1286,17260,1.0
1286,15639,1.0
1286,12439,1.0
1287,7379,1.0
1287,12573,55.0
1287,9234,2.0
1287,8672,1.0
1287,10003,1.0
1287,20987,1.0
1287,11760,1.0
1287,16232,1.0
1287,11286,1.0
1287,13473,1.0
1287,17985,1.0
1287,16936,1.0
1287,9575,1.0
1288,11233,2.0
1289,7619,1.0
1289,21292,1.0
1289,20909,1.0
1289,18606,1.0
1289,16224,1.0
1289,14124,1.0
1289,15826,3.0
1290,20720,1.0
1290,12606,1.0
1290,20870,1.0
1290,15816,1.0
1290,8411,1.0
1290,13158,1.0
1290,12786,1.0
1290,16835,1.0
1290,19251,1.0
1290,10620,1.0
1290,20481,1.0
1290,12936,1.0
1290,20385,2.0
1290,16837,1.0
1290,10865,1.0
1290,7418,1.0
1290,8981,1.0
1290,9979,1.0
1290,20198,1.0
1290,20371,1.0
1291,12401,3.0
1291,15425,1.0
1291,7375,1.0
1291,20768,1.0
1291,7513,1.0
1291,7124,1.0
1292,20656,2.0
1292,19979,1.0
1292,10188,3.0
1292,10634,1.0
1292,19235,2.0
1292,7246,1.0
1292,18188,1.0
1293,17146,5.0
1293,10582,3.0
1293,10886,1.0
1293,11805,2.0
1293,16060,1.0
1293,17935,1.0
1293,12928,1.0
1293,20103,1.0
1293,15816,1.0
1293,16961,1.0
1293,8201,1.0
1293,20481,1.0
1293,16835,1.0
1293,9461,1.0
1293,13711,1.0
1293,8788,1.0
1293,15880,1.0
1294,10357,1.0
1294,7367,4.0
1294,7580,3.0
1294,10001,1.0
1294,20161,1.0
1294,18049,1.0
1294,13569,1.0
1294,19579,1.0
1294,7475,1.0
1294,18748,1.0
1294,10722,1.0
1294,15479,1.0
1294,8517,1.0
1294,9997,1.0
1294,17371,1.0
1294,13602,1.0
1295,10344,1.0
1295,14796,1.0
1295,7719,1.0
1295,10185,1.0
1295,8517,1.0
1295,18812,1.0
1295,15109,1.0
1295,12563,1.0
1295,10816,2.0
1295,7356,2.0
1295,21483,1.0
1295,18442,1.0
1295,7751,1.0
1295,15315,1.0
1295,7286,1.0
1295,7005,1.0
1295,7968,3.0
1295,21458,1.0
1295,8095,1.0
1295,8823,1.0
1295,20091,1.0
1295,21433,1.0
1295,19213,1.0
1295,15739,1.0
1295,18462,1.0
1295,12093,2.0
1295,21412,1.0
1295,20288,1.0
1295,12988,1.0
1295,11073,1.0
1295,13072,1.0
1295,10135,1.0
1295,9607,1.0
1295,13662,1.0
1295,14999,1.0
1296,19673,4.0
1296,18901,1.0
1296,12746,1.0
1296,10719,1.0
1296,7947,1.0
1296,8018,1.0
1296,13963,1.0
1296,12615,1.0
1296,19003,1.0
1296,11277,1.0
1296,21338,1.0
1296,12676,1.0
1296,14526,1.0
1296,15247,1.0
1297,21416,3.0
1297,11861,2.0
1297,17110,1.0
1297,19961,1.0
1297,7206,2.0
1297,20852,16.0
1297,11418,22.0
1297,15796,23.0
1297,8173,1.0
1297,19559,1.0
1297,7914,1.0
1297,15748,1.0
1297,10050,1.0
1297,19868,1.0
1297,11668,1.0
1298,7263,1.0
1298,8195,1.0
1298,13776,1.0
1298,12484,1.0
1298,20434,2.0
1298,18294,1.0
1298,13892,1.0
1298,12327,1.0
1298,21288,1.0
1298,7284,1.0
1298,20757,1.0
1298,15955,1.0
1298,16390,1.0
1298,17325,1.0
1299,14421,1.0
1299,8449,1.0
1299,13377,1.0
1299,9264,1.0
1299,10807,1.0
1299,15081,2.0
1300,20611,1.0
1300,21086,1.0
1300,20237,1.0
1300,12662,1.0
1300,20624,1.0
1300,16729,1.0
1300,8683,1.0
1300,12766,1.0
1300,20822,1.0
1301,7914,15.0
1301,11747,1.0
1301,12649,5.0
1301,17110,6.0
1301,12717,1.0
1301,11660,1.0
1301,9810,1.0
1301,12928,1.0
1301,18245,5.0
1301,16215,2.0
1301,17505,1.0
1301,11499,1.0
1301,15926,1.0
1301,16806,1.0
1301,18606,1.0
1301,20385,2.0
1301,7418,1.0
1301,15794,1.0
1302,10200,1.0
1302,14124,3.0
1302,16640,1.0
1302,15894,2.0
1302,16949,1.0
1302,8219,5.0
1302,21471,2.0
1302,16661,2.0
1302,9356,1.0
1302,7342,1.0
1302,8058,3.0
1302,19538,2.0
1302,12326,1.0
1302,18606,3.0
1302,16221,1.0
1302,11128,1.0
1302,20545,1.0
1302,12876,1.0
1302,15012,1.0
1302,21141,1.0
1302,19238,1.0
1302,8656,1.0
1302,15331,1.0
1302,9911,1.0
1302,7249,2.0
1302,16350,1.0
1302,12582,1.0
1302,16358,1.0
1302,8719,1.0
1302,15984,1.0
1302,10661,2.0
1302,8752,1.0
1303,17068,1.0
1303,15258,1.0
1304,20744,1.0
1304,10705,1.0
1304,13937,1.0
1304,18693,1.0
1304,12093,1.0
1304,13315,5.0
1304,17934,5.0
1304,20384,1.0
1304,13550,1.0
1304,14562,1.0
1304,11000,1.0
1304,8295,1.0
1304,10899,2.0
1304,16097,1.0
1304,9401,3.0
1304,13107,1.0
1304,14219,1.0
1304,15095,1.0
1304,10411,1.0
1305,12273,12.0
1305,20605,5.0
1305,9947,2.0
1305,19005,5.0
1305,16010,1.0
1305,20547,1.0
1305,12259,1.0
1305,11049,30.0
1305,8328,1.0
1305,21196,45.0
1305,8837,3.0
1305,20497,2.0
1305,13975,1.0
1305,21487,1.0
1305,11263,4.0
1305,18383,1.0
1305,16210,2.0
1305,20807,1.0
1305,13521,1.0
1305,14548,1.0
1305,10286,1.0
1305,7169,1.0
1306,12747,1.0
1307,19673,3.0
1307,13353,1.0
1307,12293,1.0
1307,9484,1.0
1307,7830,1.0
1307,15115,1.0
1307,9817,1.0
1307,7074,1.0
1307,9079,5.0
1307,19187,3.0
1307,16685,1.0
1307,19611,1.0
1307,7657,1.0
1307,15063,1.0
1307,8214,1.0
1308,15322,1.0
1308,8517,1.0
1309,15912,1.0
1309,14920,1.0
1309,17507,1.0
1309,9234,1.0
1309,17985,1.0
1309,14680,2.0
1309,20745,1.0
1309,18809,1.0
1309,13073,2.0
1309,17299,1.0
1309,21349,1.0
1309,15250,1.0
1310,7163,1.0
1311,17408,2.0
1311,18747,1.0
1311,12751,1.0
1311,17126,1.0
1311,11755,1.0
1311,15979,1.0
1311,11577,1.0
1311,13331,1.0
1311,10663,1.0
1311,6997,1.0
1311,13854,2.0
1311,14306,1.0
1311,20945,1.0
1311,15017,1.0
1311,12098,1.0
1312,11777,1.0
1312,12259,1.0
1312,13008,1.0
1312,18549,1.0
1312,19154,4.0
1312,11144,1.0
1312,17025,1.0
1312,9240,2.0
1312,15729,1.0
1312,16010,1.0
1312,9545,1.0
1312,18041,1.0
1312,14394,1.0
1312,12317,1.0
1313,19901,3.0
1313,18616,4.0
1313,7249,1.0
1313,13296,1.0
1313,20724,1.0
1313,17147,1.0
1313,11347,1.0
1313,20860,7.0
1313,13895,2.0
1313,14233,1.0
1313,20219,2.0
1313,19714,1.0
1313,17926,1.0
1313,12928,1.0
1313,14124,1.0
1313,13804,1.0
1313,13135,1.0
1314,13277,3.0
1314,15639,2.0
1314,10638,1.0
1314,19603,1.0
1314,9592,1.0
1314,21530,1.0
1314,21397,1.0
1314,19922,1.0
1314,7850,1.0
1314,8324,3.0
1314,9860,1.0
1314,11579,1.0
1314,12928,5.0
1314,18898,1.0
1314,11838,1.0
1314,20902,1.0
1314,9320,1.0
1314,15140,1.0
1314,15477,1.0
1314,20102,1.0
1314,9953,1.0
1314,20221,3.0
1314,7019,1.0
1314,11345,1.0
1314,19612,1.0
1314,17317,1.0
1314,19878,1.0
1314,20410,1.0
1314,20707,1.0
1314,11791,1.0
1314,16578,1.0
1314,16579,1.0
1314,8333,1.0
1314,20103,1.0
1315,12325,8.0
1315,15120,1.0
1315,20328,1.0
1315,9107,1.0
1315,17591,3.0
1315,7838,2.0
1315,14142,1.0
1316,20653,1.0
1316,18990,1.0
1316,11302,1.0
1317,14124,1.0
1317,14159,1.0
1317,19721,1.0
1317,9245,3.0
1317,16747,1.0
1317,15558,10.0
1317,12928,1.0
1317,13918,1.0
1317,16790,1.0
1317,12060,1.0
1317,19673,1.0
1317,18606,1.0
1317,16319,1.0
1317,7211,1.0
1317,16293,1.0
1317,7747,1.0
1317,10833,1.0
1317,19387,1.0
1317,20724,1.0
1317,8177,1.0
1317,12068,1.0
1318,12714,3.0
1318,14814,2.0
1318,12626,13.0
1318,14599,1.0
1318,18802,1.0
1318,18809,1.0
1318,21131,3.0
1318,7874,2.0
1318,11539,1.0
1318,8854,1.0
1318,10649,4.0
1318,12154,1.0
1319,11076,4.0
1319,20891,1.0
1319,10788,4.0
1319,19415,3.0
1319,13824,5.0
1319,7728,2.0
1319,18419,1.0
1319,17105,2.0
1319,20385,1.0
1319,20113,1.0
1319,16294,2.0
1319,17317,1.0
1319,17571,1.0
1319,16581,1.0
1319,18999,1.0
1319,12766,1.0
1320,9484,1.0
1320,16319,1.0
1320,11452,1.0
1320,7577,1.0
1320,12928,1.0
1320,14124,1.0
1320,14392,1.0
1321,12994,1.0
1321,7350,1.0
1321,9464,1.0
1321,17045,1.0
1321,20170,1.0
1321,13740,1.0
1321,15781,1.0
1321,7450,1.0
1321,19537,1.0
1322,18744,1.0
1322,9365,1.0
1322,17775,5.0
1322,11072,1.0
1322,18661,1.0
1323,9811,1.0
1323,9876,3.0
1323,20914,2.0
1323,18562,1.0
1323,16190,1.0
1323,16639,2.0
1323,7447,3.0
1323,10262,1.0
1323,9357,1.0
1323,11123,1.0
1323,7245,1.0
1323,9311,1.0
1323,10344,1.0
1323,8331,1.0
1323,20973,9.0
1323,19954,1.0
1323,17327,1.0
1323,18748,1.0
1323,14490,1.0
1324,20234,1.0
1324,12150,1.0
1324,14124,4.0
1324,14343,1.0
1324,10003,1.0
1324,13251,1.0
1324,11596,1.0
1324,16436,1.0
1325,16301,1.0
1325,11507,1.0
1325,11729,10.0
1325,18479,1.0
1325,20573,2.0
1325,16203,2.0
1325,14845,1.0
1325,8875,1.0
1325,10789,2.0
1325,15133,4.0
1325,12988,2.0
1325,18046,3.0
1325,20962,1.0
1325,16178,1.0
1325,19954,1.0
1325,15630,1.0
1325,18224,1.0
1325,9062,2.0
1325,19648,1.0
1325,7968,7.0
1325,10005,3.0
1325,15013,1.0
1325,13471,2.0
1325,7268,3.0
1325,20009,1.0
1325,10411,1.0
1325,21458,1.0
1325,10292,1.0
1325,8629,1.0
1325,21176,1.0
1325,15739,1.0
1325,8274,1.0
1325,9993,1.0
1325,14453,1.0
1325,16725,1.0
1326,17439,1.0
1326,12956,1.0
1326,16343,1.0
1326,10018,1.0
1326,12114,1.0
1326,20902,1.0
1326,8161,1.0
1326,11945,3.0
1326,17709,1.0
1326,18641,5.0
1326,19544,1.0
1326,7398,1.0
1326,17272,1.0
1326,11487,1.0
1326,10652,1.0
1326,10353,2.0
1326,8837,1.0
1326,18549,1.0
1326,16544,1.0
1326,14124,1.0
1326,19192,1.0
1326,20758,1.0
1326,7321,1.0
1326,15842,1.0
1326,20734,1.0
1326,14121,1.0
1326,10314,1.0
1327,21511,1.0
1327,14124,1.0
1327,17821,1.0
1327,19876,1.0
1327,7015,1.0
1327,11076,5.0
1327,7728,2.0
1327,13234,1.0
1327,9878,1.0
1327,19415,1.0
1327,10788,2.0
1327,11003,1.0
1328,13755,2.0
1328,16734,9.0
1328,17396,1.0
1328,18062,2.0
1328,19275,1.0
1328,21585,2.0
1328,13296,1.0
1328,8895,1.0
1328,12713,1.0
1328,14169,1.0
1328,19783,6.0
1328,19348,1.0
1328,11208,1.0
1328,12527,1.0
1329,8703,1.0
1329,8422,2.0
1329,19256,1.0
1329,13718,4.0
1329,7206,1.0
1329,18556,1.0
1329,17935,1.0
1329,20178,1.0
1329,12036,1.0
1329,19961,1.0
1329,14413,1.0
1329,11375,1.0
1329,12928,1.0
1329,18898,1.0
1329,11839,1.0
1329,17692,1.0
1329,16823,1.0
1329,14550,1.0
1329,10581,2.0
1329,21245,2.0
1329,18862,5.0
1329,20980,2.0
1329,15192,1.0
1330,18177,1.0
1330,11026,1.0
1330,8978,1.0
1330,13092,1.0
1330,11125,1.0
1331,14131,2.0
1331,17556,1.0
1331,14606,3.0
1331,17854,2.0
1331,19400,1.0
1331,12941,1.0
1331,16360,3.0
1331,12655,1.0
1331,14124,1.0
1331,13601,1.0
1331,19837,1.0
1331,20541,2.0
1331,21434,1.0
1331,19098,1.0
1331,13804,2.0
1331,8905,1.0
1331,10033,2.0
1331,17793,1.0
1331,14881,1.0
1332,8113,2.0
1332,17581,1.0
1332,13274,1.0
1332,15900,2.0
1332,19725,94.0
1332,15587,1.0
1332,16162,1.0
1332,7707,1.0
1332,10646,1.0
1332,10267,1.0
1332,19515,1.0
1332,12146,1.0
1332,10161,1.0
1332,16353,1.0
1332,10456,1.0
1332,13762,2.0
1332,9666,1.0
1332,16829,1.0
1332,17594,2.0
1332,15392,1.0
1332,12496,1.0
1332,12593,1.0
1332,11999,1.0
1332,11004,1.0
1332,21160,1.0
1332,9330,1.0
1333,8517,1.0
1333,9756,1.0
1334,10018,1.0
1334,15857,1.0
1334,7714,1.0
1335,21477,2.0
1335,19803,1.0
1335,16591,1.0
1335,12655,1.0
1335,21358,1.0
1335,12714,1.0
1336,17222,29.0
1336,16802,2.0
1336,15467,1.0
1336,12927,1.0
1336,14627,4.0
1336,9024,1.0
1336,8357,1.0
1336,19604,2.0
1336,9626,1.0
1336,10966,1.0
1336,21189,1.0
1336,16747,1.0
1336,19331,1.0
1336,10582,1.0
1336,16896,1.0
1336,13144,1.0
1336,8825,1.0
1336,9146,1.0
1336,14408,1.0
1336,8562,1.0
1336,12863,1.0
1336,15160,1.0
1336,18941,1.0
1336,14229,1.0
1336,11566,1.0
1336,19172,15.0
1336,7559,1.0
1336,7937,1.0
1336,14297,1.0
1336,10364,1.0
1336,20353,1.0
1336,14075,1.0
1336,7399,1.0
1336,8719,1.0
1336,16744,1.0
1336,18606,1.0
1336,11659,1.0
1336,19190,1.0
1336,16790,1.0
1336,12956,1.0
1336,16524,1.0
1337,11418,1.0
1337,13885,1.0
1337,20306,1.0
1337,11861,1.0
1337,14147,1.0
1337,11241,1.0
1337,17779,1.0
1337,10751,1.0
1338,19933,2.0
1338,18383,1.0
1338,18389,1.0
1338,12627,1.0
1338,10013,1.0
1338,19154,3.0
1338,18606,1.0
1338,10303,1.0
1338,11203,1.0
1338,12735,1.0
1338,21361,2.0
1338,10043,1.0
1338,16760,1.0
1338,18890,1.0
1338,8801,1.0
1338,12511,1.0
1339,14761,1.0
1339,11250,1.0
1339,16466,1.0
1339,12423,1.0
1339,13038,2.0
1339,15816,1.0
1339,10541,1.0
1339,9341,1.0
1339,15893,1.0
1339,17995,2.0
1339,11652,1.0
1340,12853,3.0
1340,18702,2.0
1340,19878,2.0
1340,17571,1.0
1340,21584,1.0
1340,12928,1.0
1341,10413,2.0
1342,8517,1.0
1342,11449,43.0
1342,8274,1.0
1342,16730,1.0
1342,13035,1.0
1342,20289,1.0
1342,12258,1.0
1342,16178,5.0
1342,16997,1.0
1342,9201,1.0
1342,7968,2.0
1342,19669,1.0
1342,18224,1.0
1342,9741,1.0
1342,19605,1.0
1342,10189,1.0
1342,10167,4.0
1342,21452,1.0
1342,19984,1.0
1342,9873,1.0
1342,21458,1.0
1342,15739,1.0
1342,8855,1.0
1342,10344,1.0
1342,13478,1.0
1342,20009,2.0
1343,20689,2.0
1343,20634,1.0
1343,10347,3.0
1343,8623,1.0
1343,18139,1.0
1343,15466,1.0
1343,18851,2.0
1343,7656,1.0
1343,21493,1.0
1343,12240,1.0
1343,21531,1.0
1343,7919,2.0
1343,7249,1.0
1343,7231,1.0
1343,11664,1.0
1343,19553,1.0
1343,14814,1.0
1343,8196,1.0
1343,9452,1.0
1343,7227,2.0
1343,9237,1.0
1343,14124,1.0
1344,9032,50.0
1344,16227,1.0
1344,17037,1.0
1344,21345,1.0
1344,20817,9.0
1344,10915,1.0
1344,9170,1.0
1344,16468,1.0
1344,11489,1.0
1344,7981,1.0
1344,10721,2.0
1344,9597,1.0
1344,9772,2.0
1344,12718,1.0
1344,7378,2.0
1344,17915,1.0
1344,10421,1.0
1345,16354,1.0
1345,17744,4.0
1345,12766,5.0
1345,12821,1.0
1345,18975,1.0
1345,12928,4.0
1345,7933,1.0
1345,13847,2.0
1345,7705,1.0
1345,20237,1.0
1345,9508,1.0
1345,17379,1.0
1345,7418,1.0
1345,20113,1.0
1346,12015,7.0
1346,18429,3.0
1346,18961,22.0
1346,19621,62.0
1346,15973,1.0
1346,7422,1.0
1346,15463,1.0
1346,7041,1.0
1346,12465,2.0
1346,12054,1.0
1346,19514,1.0
1346,12252,19.0
1346,7358,2.0
1346,18479,1.0
1346,17451,1.0
1346,9062,1.0
1346,21502,4.0
1346,10186,3.0
1346,18443,2.0
1346,16220,1.0
1346,11507,5.0
1346,16194,1.0
1346,15951,3.0
1346,11226,1.0
1346,7053,2.0
1346,18943,1.0
1346,8377,1.0
1346,19254,1.0
1346,13602,1.0
1346,20681,1.0
1346,15773,2.0
1346,13496,1.0
1346,17356,1.0
1346,21410,1.0
1346,16827,1.0
1346,20729,3.0
1346,9993,1.0
1346,17618,2.0
1346,15543,1.0
1346,19984,1.0
1346,19358,1.0
1346,10194,1.0
1346,16572,2.0
1346,7968,2.0
1346,12988,1.0
1346,9706,1.0
1346,9930,2.0
1346,20156,1.0
1346,8415,1.0
1346,13208,1.0
1346,21378,1.0
1346,17154,1.0
1346,8838,4.0
1346,16639,1.0
1346,14895,1.0
1346,8530,2.0
1346,16934,1.0
1346,8629,1.0
1346,8320,1.0
1346,13311,1.0
1346,9710,1.0
1347,10441,5.0
1347,9240,1.0
1347,11718,1.0
1347,19481,1.0
1348,10773,1.0
1348,14847,1.0
1348,18396,1.0
1348,12216,3.0
1348,10276,1.0
1348,12152,2.0
1348,21025,1.0
1348,15574,3.0
1348,10574,2.0
1348,14781,2.0
1348,14666,1.0
1348,15361,1.0
1348,15167,1.0
1348,9089,1.0
1349,20850,1.0
1349,11369,1.0
1349,9939,2.0
1349,21268,1.0
1349,9081,1.0
1349,8438,2.0
1349,10952,1.0
1349,7989,1.0
1350,10143,1.0
1350,12928,1.0
1350,20240,1.0
1350,9904,1.0
1351,12928,1.0
1351,16578,1.0
1351,7418,1.0
1352,16873,2.0
1352,17032,1.0
1352,17408,1.0
1352,8601,1.0
1352,14041,1.0
1352,12901,2.0
1352,21253,3.0
1352,14294,1.0
1352,8885,1.0
1352,13331,1.0
1352,11755,1.0
1352,17391,1.0
1352,12098,2.0
1352,20609,1.0
1352,16364,2.0
1352,12305,1.0
1352,14301,1.0
1352,16897,1.0
1352,9340,1.0
1352,14514,1.0
1352,19816,2.0
1352,20044,1.0
1352,20244,2.0
1352,16294,1.0
1352,16581,1.0
1352,15659,1.0
1352,11117,1.0
1352,11452,1.0
1352,16090,1.0
1352,11889,1.0
1352,16652,1.0
1352,10248,1.0
1352,19854,1.0
1352,17711,1.0
1353,17020,2.0
1353,10533,2.0
1353,9444,1.0
1353,20328,1.0
1353,18423,1.0
1353,15120,3.0
1354,8160,1.0
1354,9245,1.0
1354,11777,1.0
1354,17864,1.0
1354,11822,1.0
1354,11314,1.0
1354,19458,1.0
1354,14400,1.0
1354,12259,3.0
1354,19154,2.0
1354,19567,1.0
1354,17342,1.0
