poi,catg,delta_times
8953,21835,1.0
21347,21635,1.0
11679,21934,1.0
20905,21812,1.0
18544,21914,1.0
18017,21891,1.0
17806,21835,1.0
7021,21676,1.0
19172,21695,1.0
13200,21748,1.0
16058,21772,1.0
7362,21609,1.0
10859,21609,1.0
15399,21737,1.0
20986,21630,1.0
21021,21772,1.0
8794,21652,1.0
20929,21666,1.0
9931,21688,1.0
18379,21907,1.0
18760,21779,1.0
8575,21640,1.0
12767,21898,1.0
16979,21896,1.0
18216,21804,1.0
21074,21635,1.0
8299,21913,1.0
8464,21783,1.0
10281,21862,1.0
13737,21635,1.0
17657,21896,1.0
17625,21647,1.0
17891,21820,1.0
9029,21693,1.0
18210,21779,1.0
12114,21779,1.0
18711,21862,1.0
8754,21695,1.0
9319,21733,1.0
15783,21820,1.0
16964,21907,1.0
10586,21932,1.0
11555,21932,1.0
17453,21635,1.0
9971,21635,1.0
15211,21914,1.0
7297,21771,1.0
19678,21842,1.0
16485,21607,1.0
8046,21820,1.0
8952,21857,1.0
18151,21693,1.0
8120,21753,1.0
20930,21650,1.0
14971,21820,1.0
7554,21688,1.0
19897,21666,1.0
11652,21688,1.0
19267,21635,1.0
18124,21898,1.0
6996,21688,1.0
18144,21886,1.0
14295,21886,1.0
14037,21886,1.0
19680,21666,1.0
9435,21727,1.0
8002,21862,1.0
11048,21779,1.0
8695,21921,1.0
19047,21753,1.0
15355,21898,1.0
12651,21688,1.0
7955,21765,1.0
9556,21835,1.0
16385,21635,1.0
18600,21928,1.0
19347,21787,1.0
18870,21601,1.0
19700,21815,1.0
7184,21899,1.0
12110,21645,1.0
7523,21666,1.0
9088,21733,1.0
17143,21857,1.0
15663,21674,1.0
13977,21609,1.0
10781,21666,1.0
10031,21788,1.0
21452,21769,1.0
16357,21703,1.0
17695,21727,1.0
19562,21737,1.0
16391,21931,1.0
10212,21666,1.0
7983,21666,1.0
13046,21733,1.0
19565,21754,1.0
13110,21666,1.0
7304,21895,1.0
11678,21889,1.0
16742,21840,1.0
11782,21820,1.0
9307,21836,1.0
13225,21737,1.0
18557,21888,1.0
17280,21739,1.0
9737,21823,1.0
15885,21609,1.0
16833,21786,1.0
12255,21696,1.0
11060,21772,1.0
19818,21906,1.0
14531,21609,1.0
14359,21806,1.0
19459,21859,1.0
10312,21762,1.0
17900,21666,1.0
9462,21779,1.0
20955,21678,1.0
7417,21914,1.0
8390,21787,1.0
13585,21892,1.0
15153,21892,1.0
14972,21835,1.0
17335,21609,1.0
20610,21702,1.0
8151,21635,1.0
16274,21779,1.0
11880,21779,1.0
19452,21899,1.0
11047,21750,1.0
10275,21881,1.0
21008,21642,1.0
7959,21824,1.0
20633,21727,1.0
20984,21862,1.0
8764,21898,1.0
21145,21635,1.0
8382,21753,1.0
9787,21763,1.0
11565,21630,1.0
10554,21931,1.0
7086,21710,1.0
20787,21898,1.0
10998,21798,1.0
18926,21840,1.0
20297,21879,1.0
7873,21934,1.0
17259,21739,1.0
8128,21806,1.0
10889,21815,1.0
9837,21898,1.0
12423,21898,1.0
13330,21918,1.0
7171,21842,1.0
19695,21896,1.0
15316,21898,1.0
16067,21782,1.0
10582,21635,1.0
7939,21842,1.0
11545,21737,1.0
20631,21678,1.0
14924,21760,1.0
8324,21635,1.0
11570,21667,1.0
18712,21718,1.0
12286,21933,1.0
11034,21671,1.0
17988,21933,1.0
8472,21630,1.0
14391,21898,1.0
14921,21933,1.0
19304,21718,1.0
20867,21659,1.0
15280,21635,1.0
9858,21928,1.0
18589,21786,1.0
12821,21713,1.0
10499,21635,1.0
9410,21666,1.0
9165,21635,1.0
17593,21757,1.0
9044,21938,1.0
19660,21914,1.0
12289,21715,1.0
10472,21635,1.0
20204,21635,1.0
15165,21770,1.0
9194,21635,1.0
20988,21635,1.0
13131,21609,1.0
21591,21727,1.0
20123,21840,1.0
9654,21881,1.0
20503,21733,1.0
9154,21890,1.0
14628,21892,1.0
8873,21727,1.0
15960,21727,1.0
20608,21635,1.0
9422,21825,1.0
12909,21720,1.0
7191,21879,1.0
14304,21763,1.0
19748,21763,1.0
10323,21693,1.0
19898,21666,1.0
9910,21771,1.0
20554,21784,1.0
9729,21754,1.0
10210,21688,1.0
13058,21713,1.0
21537,21635,1.0
21131,21752,1.0
7543,21630,1.0
7525,21710,1.0
21155,21914,1.0
15607,21630,1.0
17907,21815,1.0
21456,21862,1.0
10216,21713,1.0
16275,21667,1.0
15934,21890,1.0
12514,21753,1.0
21197,21886,1.0
9409,21879,1.0
15898,21944,1.0
14597,21632,1.0
9802,21890,1.0
15574,21886,1.0
12260,21727,1.0
19531,21690,1.0
21010,21635,1.0
13191,21733,1.0
8677,21678,1.0
17314,21823,1.0
8972,21840,1.0
7041,21792,1.0
18913,21840,1.0
20177,21906,1.0
16227,21609,1.0
12535,21779,1.0
9352,21609,1.0
12328,21918,1.0
17622,21609,1.0
14774,21918,1.0
14993,21898,1.0
13404,21609,1.0
13865,21621,1.0
12190,21675,1.0
17078,21896,1.0
7764,21654,1.0
14431,21918,1.0
9821,21696,1.0
18593,21933,1.0
20591,21936,1.0
12186,21918,1.0
9573,21642,1.0
20717,21609,1.0
15427,21843,1.0
15463,21697,1.0
10827,21737,1.0
15820,21918,1.0
16870,21918,1.0
19036,21836,1.0
14593,21609,1.0
13162,21898,1.0
14119,21925,1.0
18943,21732,1.0
14537,21891,1.0
14807,21642,1.0
15878,21688,1.0
8479,21688,1.0
17330,21783,1.0
10604,21739,1.0
17746,21642,1.0
8776,21815,1.0
17651,21625,1.0
19502,21787,1.0
16962,21638,1.0
14430,21688,1.0
13338,21815,1.0
20435,21771,1.0
6978,21934,1.0
12697,21892,1.0
12429,21763,1.0
14868,21874,1.0
7743,21737,1.0
10087,21608,1.0
18289,21728,1.0
9074,21823,1.0
12548,21890,1.0
17213,21944,1.0
9134,21933,1.0
12252,21933,1.0
19736,21662,1.0
16890,21815,1.0
11401,21913,1.0
7352,21815,1.0
17541,21928,1.0
9956,21848,1.0
10753,21609,1.0
9669,21886,1.0
9192,21630,1.0
14224,21779,1.0
8883,21787,1.0
9166,21733,1.0
7696,21783,1.0
10754,21635,1.0
12512,21727,1.0
16779,21739,1.0
7173,21753,1.0
8052,21806,1.0
18503,21639,1.0
18513,21609,1.0
18284,21645,1.0
15203,21888,1.0
13120,21635,1.0
9662,21914,1.0
21009,21863,1.0
19824,21748,1.0
16423,21678,1.0
7012,21723,1.0
19382,21934,1.0
7683,21899,1.0
18494,21771,1.0
19657,21713,1.0
14952,21713,1.0
17774,21666,1.0
13949,21886,1.0
15484,21641,1.0
19767,21899,1.0
17340,21802,1.0
14168,21739,1.0
12614,21820,1.0
13756,21619,1.0
21156,21733,1.0
16468,21635,1.0
14486,21842,1.0
6984,21786,1.0
13788,21807,1.0
18509,21609,1.0
20295,21713,1.0
19573,21705,1.0
21511,21886,1.0
11611,21713,1.0
21446,21763,1.0
21342,21732,1.0
7886,21898,1.0
15048,21609,1.0
7895,21621,1.0
13960,21727,1.0
13875,21898,1.0
10497,21740,1.0
21112,21898,1.0
14254,21739,1.0
7911,21836,1.0
7569,21907,1.0
21292,21666,1.0
16089,21680,1.0
11718,21609,1.0
15423,21757,1.0
21004,21763,1.0
15450,21823,1.0
12257,21739,1.0
19477,21739,1.0
10762,21635,1.0
18716,21688,1.0
14815,21652,1.0
12675,21886,1.0
8392,21914,1.0
18231,21681,1.0
8684,21688,1.0
12593,21752,1.0
19180,21940,1.0
11216,21666,1.0
16009,21619,1.0
9137,21944,1.0
9664,21630,1.0
14209,21635,1.0
19278,21678,1.0
9156,21688,1.0
19261,21779,1.0
17799,21813,1.0
19197,21817,1.0
13047,21874,1.0
15208,21753,1.0
16117,21619,1.0
17589,21697,1.0
20011,21645,1.0
21560,21666,1.0
19876,21886,1.0
12209,21668,1.0
16893,21752,1.0
9540,21609,1.0
8656,21609,1.0
21271,21783,1.0
10439,21918,1.0
17339,21928,1.0
12834,21733,1.0
16799,21719,1.0
17185,21666,1.0
16447,21879,1.0
12676,21710,1.0
14319,21753,1.0
21189,21708,1.0
8130,21931,1.0
16045,21862,1.0
18236,21636,1.0
14243,21639,1.0
19048,21835,1.0
11856,21842,1.0
19190,21681,1.0
12731,21694,1.0
20709,21630,1.0
15361,21835,1.0
7970,21891,1.0
8409,21667,1.0
7479,21688,1.0
17538,21688,1.0
13516,21630,1.0
10639,21688,1.0
10235,21641,1.0
14760,21630,1.0
14207,21913,1.0
14128,21771,1.0
10460,21631,1.0
19392,21688,1.0
12762,21697,1.0
8491,21688,1.0
15623,21859,1.0
19770,21667,1.0
18707,21762,1.0
12935,21710,1.0
18305,21748,1.0
15579,21817,1.0
11073,21903,1.0
16726,21728,1.0
12858,21791,1.0
15033,21659,1.0
15694,21944,1.0
18480,21857,1.0
21383,21727,1.0
14877,21739,1.0
9606,21759,1.0
8832,21779,1.0
12599,21635,1.0
20084,21696,1.0
8919,21933,1.0
8838,21688,1.0
8480,21666,1.0
11516,21779,1.0
18955,21892,1.0
13742,21688,1.0
13171,21718,1.0
16099,21809,1.0
14761,21609,1.0
7611,21739,1.0
7486,21857,1.0
15838,21678,1.0
7257,21857,1.0
18555,21642,1.0
21545,21862,1.0
13632,21786,1.0
10581,21635,1.0
13423,21718,1.0
8747,21892,1.0
9060,21688,1.0
9842,21840,1.0
13302,21737,1.0
8219,21944,1.0
20696,21697,1.0
16322,21913,1.0
7067,21666,1.0
18036,21783,1.0
10906,21783,1.0
18536,21783,1.0
11286,21666,1.0
7924,21731,1.0
20007,21875,1.0
21477,21609,1.0
9806,21892,1.0
12476,21918,1.0
9186,21609,1.0
18787,21666,1.0
9881,21831,1.0
19716,21635,1.0
19619,21688,1.0
10048,21871,1.0
17061,21690,1.0
16827,21609,1.0
21330,21733,1.0
19011,21848,1.0
17303,21886,1.0
7720,21717,1.0
19174,21898,1.0
12945,21748,1.0
20557,21654,1.0
13054,21653,1.0
21137,21609,1.0
15745,21666,1.0
18388,21932,1.0
21333,21653,1.0
9865,21609,1.0
9286,21733,1.0
20100,21630,1.0
7865,21752,1.0
13502,21688,1.0
12801,21842,1.0
16170,21892,1.0
17091,21737,1.0
18626,21758,1.0
18792,21635,1.0
14763,21783,1.0
8465,21933,1.0
9489,21609,1.0
11547,21820,1.0
16735,21936,1.0
17135,21696,1.0
19060,21635,1.0
16611,21748,1.0
7789,21842,1.0
8611,21752,1.0
14871,21731,1.0
10475,21836,1.0
19254,21678,1.0
10578,21836,1.0
11230,21688,1.0
14725,21942,1.0
9424,21798,1.0
7410,21678,1.0
16497,21688,1.0
7804,21836,1.0
17236,21844,1.0
7412,21914,1.0
10405,21688,1.0
12117,21806,1.0
7503,21888,1.0
14298,21879,1.0
21559,21678,1.0
9795,21939,1.0
9543,21799,1.0
12180,21803,1.0
12368,21886,1.0
9807,21840,1.0
9886,21675,1.0
18161,21836,1.0
7652,21753,1.0
17658,21629,1.0
17466,21836,1.0
17955,21718,1.0
17745,21790,1.0
17576,21654,1.0
13476,21609,1.0
8138,21783,1.0
7876,21671,1.0
12375,21786,1.0
17162,21815,1.0
8886,21933,1.0
10401,21934,1.0
17858,21731,1.0
9078,21645,1.0
17572,21825,1.0
15732,21815,1.0
19343,21761,1.0
16434,21790,1.0
17911,21906,1.0
10850,21933,1.0
7862,21635,1.0
9784,21713,1.0
11552,21898,1.0
16061,21856,1.0
14256,21944,1.0
21247,21639,1.0
9966,21652,1.0
8622,21681,1.0
9276,21681,1.0
12239,21898,1.0
11319,21862,1.0
16051,21918,1.0
9318,21918,1.0
14652,21633,1.0
16536,21737,1.0
20031,21733,1.0
15540,21748,1.0
15880,21710,1.0
12958,21697,1.0
14736,21749,1.0
19135,21765,1.0
11485,21635,1.0
8557,21764,1.0
14641,21678,1.0
13072,21856,1.0
7109,21772,1.0
12464,21769,1.0
11320,21899,1.0
9779,21724,1.0
8547,21879,1.0
18877,21615,1.0
14489,21721,1.0
11032,21934,1.0
18889,21847,1.0
17266,21879,1.0
8933,21757,1.0
9627,21871,1.0
17012,21886,1.0
9612,21871,1.0
8109,21635,1.0
16819,21850,1.0
8428,21936,1.0
19909,21609,1.0
10069,21709,1.0
21420,21621,1.0
12541,21666,1.0
15301,21896,1.0
10304,21774,1.0
12360,21727,1.0
14708,21727,1.0
10537,21891,1.0
13010,21899,1.0
20835,21739,1.0
11502,21727,1.0
13715,21815,1.0
9477,21753,1.0
7744,21635,1.0
12037,21820,1.0
11731,21944,1.0
9197,21819,1.0
10369,21753,1.0
11715,21645,1.0
14878,21914,1.0
16062,21779,1.0
19312,21681,1.0
18047,21718,1.0
16216,21748,1.0
13602,21609,1.0
21530,21843,1.0
20733,21898,1.0
19603,21779,1.0
20347,21723,1.0
19175,21768,1.0
11179,21753,1.0
13219,21723,1.0
8807,21779,1.0
9809,21696,1.0
11612,21601,1.0
21064,21898,1.0
15801,21898,1.0
10630,21678,1.0
19178,21753,1.0
9635,21886,1.0
20688,21879,1.0
16218,21763,1.0
15082,21829,1.0
18774,21783,1.0
20497,21753,1.0
10488,21772,1.0
17058,21675,1.0
16632,21727,1.0
11242,21659,1.0
16247,21688,1.0
13293,21940,1.0
10973,21733,1.0
19647,21787,1.0
7711,21609,1.0
9357,21934,1.0
8318,21905,1.0
18049,21891,1.0
11310,21688,1.0
20289,21666,1.0
15628,21620,1.0
13263,21891,1.0
17874,21857,1.0
20612,21696,1.0
19330,21782,1.0
20674,21609,1.0
7988,21733,1.0
8053,21619,1.0
7056,21641,1.0
8077,21833,1.0
7025,21733,1.0
17519,21932,1.0
17004,21635,1.0
7375,21886,1.0
20360,21635,1.0
12800,21690,1.0
12508,21688,1.0
7692,21811,1.0
14497,21933,1.0
10399,21841,1.0
16328,21914,1.0
18861,21820,1.0
9578,21918,1.0
12824,21609,1.0
10613,21748,1.0
7308,21913,1.0
13615,21914,1.0
12963,21871,1.0
8545,21914,1.0
17405,21902,1.0
8370,21779,1.0
15925,21635,1.0
18608,21727,1.0
14842,21688,1.0
20016,21666,1.0
15997,21842,1.0
12836,21798,1.0
12492,21628,1.0
18052,21790,1.0
12789,21630,1.0
17261,21635,1.0
14705,21886,1.0
15965,21835,1.0
20017,21688,1.0
11755,21944,1.0
7154,21654,1.0
10440,21783,1.0
13123,21733,1.0
15408,21666,1.0
17141,21607,1.0
7872,21907,1.0
21523,21737,1.0
17582,21668,1.0
7592,21601,1.0
9768,21748,1.0
13895,21688,1.0
17896,21727,1.0
17692,21763,1.0
10567,21647,1.0
10115,21754,1.0
19095,21638,1.0
12954,21666,1.0
13027,21820,1.0
10669,21666,1.0
20271,21763,1.0
18684,21638,1.0
14827,21633,1.0
9760,21671,1.0
13009,21733,1.0
12367,21630,1.0
21392,21671,1.0
17947,21815,1.0
16546,21796,1.0
11081,21857,1.0
19686,21688,1.0
7388,21733,1.0
18952,21666,1.0
19865,21898,1.0
16689,21862,1.0
13669,21666,1.0
11723,21820,1.0
18162,21787,1.0
13007,21748,1.0
17959,21759,1.0
20470,21730,1.0
21471,21783,1.0
10171,21913,1.0
21245,21835,1.0
8293,21783,1.0
8486,21720,1.0
12313,21857,1.0
18168,21733,1.0
8467,21711,1.0
15246,21733,1.0
15012,21680,1.0
19443,21862,1.0
10818,21609,1.0
20621,21806,1.0
20105,21921,1.0
18950,21856,1.0
13101,21815,1.0
13994,21688,1.0
13728,21784,1.0
16823,21914,1.0
15674,21727,1.0
7544,21787,1.0
18662,21680,1.0
20654,21645,1.0
18932,21710,1.0
16306,21914,1.0
9389,21898,1.0
12219,21932,1.0
10749,21783,1.0
20337,21914,1.0
12659,21820,1.0
11307,21688,1.0
19455,21753,1.0
8124,21905,1.0
16305,21752,1.0
19893,21615,1.0
9506,21786,1.0
10289,21727,1.0
18156,21752,1.0
13381,21620,1.0
7662,21659,1.0
14849,21678,1.0
8270,21756,1.0
18705,21896,1.0
21486,21896,1.0
9479,21609,1.0
12953,21666,1.0
17520,21635,1.0
21398,21727,1.0
10165,21666,1.0
8950,21836,1.0
8252,21638,1.0
18163,21772,1.0
21450,21715,1.0
10715,21635,1.0
20498,21688,1.0
14720,21635,1.0
18086,21678,1.0
13013,21898,1.0
19096,21748,1.0
18269,21688,1.0
7981,21925,1.0
14768,21784,1.0
19427,21842,1.0
18158,21842,1.0
10915,21625,1.0
15241,21834,1.0
9991,21686,1.0
12319,21765,1.0
13519,21609,1.0
10479,21609,1.0
10533,21609,1.0
19460,21888,1.0
13135,21898,1.0
7784,21688,1.0
14118,21820,1.0
16850,21621,1.0
17470,21815,1.0
15294,21718,1.0
9845,21780,1.0
8780,21635,1.0
10750,21727,1.0
17829,21609,1.0
7637,21720,1.0
11380,21609,1.0
16527,21913,1.0
17879,21834,1.0
7106,21933,1.0
9785,21862,1.0
8466,21688,1.0
19146,21763,1.0
12236,21934,1.0
18939,21753,1.0
21472,21842,1.0
19811,21811,1.0
11068,21678,1.0
8101,21939,1.0
14448,21885,1.0
15751,21636,1.0
12684,21918,1.0
13738,21934,1.0
10074,21753,1.0
15300,21914,1.0
19375,21914,1.0
7654,21896,1.0
12543,21620,1.0
11498,21688,1.0
14724,21695,1.0
13086,21727,1.0
19309,21886,1.0
7187,21918,1.0
20614,21714,1.0
10921,21783,1.0
15079,21840,1.0
19529,21933,1.0
8492,21875,1.0
12939,21933,1.0
7469,21914,1.0
10701,21862,1.0
7004,21898,1.0
14445,21899,1.0
15084,21609,1.0
7774,21933,1.0
13272,21871,1.0
8060,21630,1.0
18023,21609,1.0
13444,21674,1.0
20586,21753,1.0
19294,21630,1.0
16607,21879,1.0
16872,21928,1.0
17443,21763,1.0
20157,21913,1.0
11234,21875,1.0
19703,21898,1.0
21585,21779,1.0
19633,21867,1.0
12669,21609,1.0
11370,21862,1.0
17926,21688,1.0
16000,21674,1.0
18498,21635,1.0
13986,21737,1.0
21588,21867,1.0
16533,21711,1.0
20383,21815,1.0
15046,21710,1.0
16671,21881,1.0
12154,21718,1.0
20525,21688,1.0
19554,21933,1.0
19442,21710,1.0
12847,21933,1.0
17666,21753,1.0
17178,21630,1.0
8734,21805,1.0
7075,21898,1.0
16228,21888,1.0
14477,21635,1.0
18708,21753,1.0
16398,21609,1.0
14039,21784,1.0
17358,21906,1.0
19806,21754,1.0
13752,21833,1.0
20763,21779,1.0
17578,21642,1.0
9523,21770,1.0
17824,21899,1.0
17861,21892,1.0
7114,21635,1.0
13087,21857,1.0
16705,21836,1.0
12088,21753,1.0
9636,21671,1.0
8877,21718,1.0
12333,21739,1.0
14598,21718,1.0
10590,21740,1.0
8822,21739,1.0
13380,21748,1.0
19189,21842,1.0
12904,21899,1.0
19287,21688,1.0
10347,21635,1.0
13795,21688,1.0
7919,21944,1.0
14716,21688,1.0
13537,21914,1.0
8914,21609,1.0
7275,21898,1.0
10825,21815,1.0
16082,21635,1.0
10975,21779,1.0
7461,21934,1.0
7931,21642,1.0
12469,21688,1.0
19250,21879,1.0
17521,21757,1.0
19257,21763,1.0
19390,21696,1.0
13273,21779,1.0
7685,21933,1.0
10282,21609,1.0
9682,21820,1.0
9833,21934,1.0
16220,21770,1.0
13536,21638,1.0
16739,21814,1.0
19426,21688,1.0
17535,21693,1.0
13213,21914,1.0
9254,21842,1.0
17769,21741,1.0
15495,21666,1.0
20729,21933,1.0
21355,21933,1.0
16911,21666,1.0
16714,21607,1.0
20313,21688,1.0
8720,21630,1.0
16222,21862,1.0
21176,21791,1.0
15860,21702,1.0
17930,21790,1.0
7244,21806,1.0
21380,21933,1.0
16864,21933,1.0
19102,21744,1.0
11978,21862,1.0
16363,21742,1.0
18997,21914,1.0
20629,21674,1.0
16028,21869,1.0
9557,21753,1.0
17494,21783,1.0
11138,21886,1.0
11024,21727,1.0
17723,21739,1.0
15469,21739,1.0
18900,21609,1.0
8191,21633,1.0
9032,21739,1.0
8481,21879,1.0
11712,21720,1.0
17238,21718,1.0
11896,21621,1.0
17827,21918,1.0
7315,21666,1.0
15915,21835,1.0
13299,21630,1.0
9589,21820,1.0
13744,21862,1.0
8434,21733,1.0
18905,21619,1.0
7815,21728,1.0
18727,21815,1.0
10864,21748,1.0
11592,21645,1.0
8777,21898,1.0
20303,21833,1.0
11102,21905,1.0
7501,21640,1.0
21045,21737,1.0
20081,21918,1.0
15486,21644,1.0
7957,21752,1.0
20993,21710,1.0
19020,21879,1.0
20552,21933,1.0
9014,21720,1.0
10367,21639,1.0
12371,21933,1.0
10544,21899,1.0
15138,21678,1.0
7371,21733,1.0
21258,21862,1.0
13963,21757,1.0
16741,21898,1.0
16638,21678,1.0
10279,21666,1.0
18087,21820,1.0
8032,21820,1.0
12043,21739,1.0
20533,21609,1.0
17906,21886,1.0
17897,21635,1.0
20526,21609,1.0
12452,21783,1.0
11983,21695,1.0
16831,21815,1.0
15239,21783,1.0
9943,21772,1.0
11764,21753,1.0
19738,21784,1.0
8765,21787,1.0
15893,21835,1.0
13304,21934,1.0
7511,21739,1.0
19666,21705,1.0
15711,21914,1.0
13839,21667,1.0
21553,21934,1.0
9624,21914,1.0
12331,21899,1.0
12827,21668,1.0
21417,21752,1.0
10658,21933,1.0
8332,21710,1.0
15608,21713,1.0
10436,21642,1.0
17027,21638,1.0
7781,21779,1.0
10704,21666,1.0
21385,21635,1.0
13049,21886,1.0
8401,21811,1.0
13088,21757,1.0
20725,21630,1.0
9801,21743,1.0
15762,21727,1.0
15384,21815,1.0
11139,21857,1.0
18732,21856,1.0
7438,21806,1.0
12094,21842,1.0
12617,21914,1.0
14077,21707,1.0
18202,21868,1.0
17832,21820,1.0
17309,21820,1.0
15146,21820,1.0
21573,21666,1.0
13417,21635,1.0
20784,21686,1.0
11168,21898,1.0
8282,21718,1.0
21007,21666,1.0
16986,21618,1.0
15480,21645,1.0
12135,21752,1.0
21066,21709,1.0
15969,21862,1.0
11157,21739,1.0
17122,21688,1.0
18295,21609,1.0
9538,21688,1.0
16392,21879,1.0
9976,21871,1.0
18075,21879,1.0
9822,21609,1.0
7797,21659,1.0
8019,21635,1.0
13919,21820,1.0
8487,21840,1.0
8502,21931,1.0
17613,21779,1.0
17167,21678,1.0
17036,21753,1.0
8812,21753,1.0
20847,21609,1.0
9129,21871,1.0
18373,21763,1.0
14033,21622,1.0
18992,21626,1.0
10203,21737,1.0
18109,21609,1.0
15194,21652,1.0
12453,21727,1.0
10714,21681,1.0
11685,21879,1.0
9942,21739,1.0
7618,21790,1.0
14706,21635,1.0
14544,21697,1.0
17842,21812,1.0
7609,21697,1.0
14004,21906,1.0
19519,21898,1.0
10765,21739,1.0
11399,21862,1.0
21495,21753,1.0
18204,21688,1.0
16428,21739,1.0
10853,21787,1.0
11610,21862,1.0
9962,21754,1.0
9855,21748,1.0
16792,21696,1.0
19710,21811,1.0
19332,21779,1.0
8006,21609,1.0
14617,21917,1.0
12309,21918,1.0
14325,21817,1.0
13159,21779,1.0
11631,21909,1.0
21575,21753,1.0
13153,21609,1.0
9003,21697,1.0
18938,21840,1.0
16443,21609,1.0
14558,21841,1.0
17752,21645,1.0
14134,21756,1.0
16862,21815,1.0
11793,21933,1.0
10166,21840,1.0
12629,21824,1.0
18523,21609,1.0
14362,21899,1.0
19964,21918,1.0
19810,21764,1.0
17816,21783,1.0
14307,21898,1.0
20794,21630,1.0
8180,21674,1.0
20892,21772,1.0
15400,21666,1.0
11769,21688,1.0
16913,21753,1.0
12133,21733,1.0
17044,21783,1.0
8964,21784,1.0
18312,21931,1.0
17522,21720,1.0
13497,21733,1.0
7463,21688,1.0
16999,21892,1.0
9539,21609,1.0
7949,21820,1.0
18362,21621,1.0
19054,21710,1.0
12306,21862,1.0
16298,21688,1.0
13564,21695,1.0
11104,21659,1.0
14619,21666,1.0
12574,21886,1.0
10641,21740,1.0
21016,21840,1.0
11226,21688,1.0
10515,21635,1.0
7625,21823,1.0
12970,21840,1.0
7028,21836,1.0
13725,21688,1.0
17530,21732,1.0
13490,21779,1.0
14850,21609,1.0
18240,21896,1.0
18612,21678,1.0
11206,21630,1.0
13899,21753,1.0
8674,21862,1.0
6979,21726,1.0
18420,21727,1.0
15482,21733,1.0
14699,21823,1.0
11995,21901,1.0
12225,21886,1.0
17176,21934,1.0
14524,21933,1.0
12039,21896,1.0
11711,21939,1.0
9297,21659,1.0
18445,21886,1.0
14392,21748,1.0
15604,21718,1.0
7667,21943,1.0
15340,21833,1.0
7059,21635,1.0
9699,21630,1.0
10814,21630,1.0
20962,21898,1.0
19049,21609,1.0
10557,21609,1.0
15830,21713,1.0
18447,21784,1.0
20369,21787,1.0
16405,21898,1.0
7395,21862,1.0
13882,21720,1.0
18394,21815,1.0
8639,21944,1.0
12457,21783,1.0
16633,21635,1.0
10504,21933,1.0
11892,21717,1.0
9701,21739,1.0
8031,21718,1.0
16498,21862,1.0
8414,21886,1.0
16351,21835,1.0
15182,21739,1.0
15460,21821,1.0
19022,21696,1.0
12840,21757,1.0
20018,21635,1.0
18415,21820,1.0
18791,21609,1.0
9871,21886,1.0
9158,21635,1.0
9514,21671,1.0
9518,21666,1.0
18869,21898,1.0
12544,21688,1.0
9168,21609,1.0
15854,21667,1.0
8612,21898,1.0
15023,21737,1.0
20616,21733,1.0
8217,21844,1.0
9591,21678,1.0
11362,21753,1.0
7801,21630,1.0
10881,21635,1.0
18756,21609,1.0
21209,21666,1.0
15966,21848,1.0
10935,21688,1.0
12496,21905,1.0
11004,21674,1.0
18427,21871,1.0
13713,21769,1.0
17059,21841,1.0
11021,21879,1.0
21166,21811,1.0
20139,21891,1.0
15067,21635,1.0
